FIPS,Admin2,Province_State,Lat,Long_,Combined_Key,vaccine_doses_administered_in_state,white_pop,black_pop,asian_pop,hisp_pop,Population,pop per sq mi,democrat_votes,republican_votes,democrat_percent,republican_percent,confirmed_cases,Country_Region
38033,Golden Valley,North Dakota,46.94022281,-103.8465421,"Golden Valley, North Dakota, US",413386,1692,14,2,59,1761,1.7,137,871,13.352826510721249,84.89278752436647,254,US
38035,Grand Forks,North Dakota,47.92093639,-97.45450447,"Grand Forks, North Dakota, US",413386,60275,3632,2050,3248,69451,46.5,12880,16987,41.58863416209235,54.84985469809494,10082,US
38037,Grant,North Dakota,46.35821257,-101.6390013,"Grant, North Dakota, US",413386,2173,4,4,33,2274,1.4,207,1145,14.98913830557567,82.91093410572049,191,US
38039,Griggs,North Dakota,47.45785838,-98.23850925,"Griggs, North Dakota, US",413386,2193,12,4,29,2231,3.4,308,907,24.64,72.56,308,US
38041,Hettinger,North Dakota,46.43375068,-102.4632417,"Hettinger, North Dakota, US",413386,2321,14,2,69,2499,2.2,196,1091,14.9390243902439,83.15548780487805,322,US
38043,Kidder,North Dakota,46.97830064,-99.77507857,"Kidder, North Dakota, US",413386,2410,10,18,117,2480,1.8,221,1215,15.136986301369864,83.21917808219177,258,US
38045,LaMoure,North Dakota,46.45681054,-98.53542355,"LaMoure, North Dakota, US",413386,3966,20,4,69,4046,3.6,527,1645,23.749436683190623,74.13249211356468,505,US
38047,Logan,North Dakota,46.45729487,-99.47719806,"Logan, North Dakota, US",413386,1788,4,6,48,1850,2.0,128,930,11.895910780669144,86.43122676579925,225,US
38049,McHenry,North Dakota,48.23104458,-100.6324822,"McHenry, North Dakota, US",413386,5583,18,14,114,5745,2.9,564,2364,18.78121878121878,78.72127872127872,617,US
38051,McIntosh,North Dakota,46.11182017,-99.44145858,"McIntosh, North Dakota, US",413386,2411,12,8,65,2497,2.9,261,1153,17.938144329896907,79.24398625429554,326,US
38053,McKenzie,North Dakota,47.7413337,-103.395905,"McKenzie, North Dakota, US",413386,12653,392,140,1458,15024,2.3,814,4482,15.02122162760657,82.70898689795165,1202,US
38055,McLean,North Dakota,47.60766714,-101.3182418,"McLean, North Dakota, US",413386,8463,64,32,243,9450,4.2,1230,4198,22.21820809248555,75.83092485549133,1240,US
38057,Mercer,North Dakota,47.31213126,-101.8318399,"Mercer, North Dakota, US",413386,7709,78,18,247,8187,8.1,704,3856,15.058823529411764,82.4812834224599,1095,US
38059,Morton,North Dakota,46.71681782,-101.2822377,"Morton, North Dakota, US",413386,28907,440,130,1292,31364,14.3,3872,12243,23.29863409350743,73.66869246043684,5019,US
38061,Mountrail,North Dakota,48.20197971,-102.3555315,"Mountrail, North Dakota, US",413386,6802,230,32,943,10545,4.2,1256,2824,30.15606242496999,67.8031212484994,1287,US
38063,Nelson,North Dakota,47.9226426,-98.19038437,"Nelson, North Dakota, US",413386,2735,36,8,133,2879,3.2,586,1141,32.97692740574001,64.20934158694429,464,US
38065,Oliver,North Dakota,47.11530482,-101.3406158,"Oliver, North Dakota, US",413386,1864,8,2,40,1959,2.6,129,918,12.101313320825517,86.11632270168855,154,US
38067,Pembina,North Dakota,48.76623521,-97.5523809,"Pembina, North Dakota, US",413386,6377,58,20,232,6801,6.6,786,2460,23.59651756229361,73.85169618733113,789,US
38069,Pierce,North Dakota,48.24977025,-99.96407787,"Pierce, North Dakota, US",413386,3664,38,4,80,3975,4.3,497,1585,23.355263157894736,74.48308270676691,531,US
38071,Ramsey,North Dakota,48.26886249,-98.72223879,"Ramsey, North Dakota, US",413386,9639,236,192,370,11519,9.6,1639,3577,30.51005212211467,66.58600148920327,1663,US
38073,Ransom,North Dakota,46.45621782,-97.65742504,"Ransom, North Dakota, US",413386,4983,64,22,131,5218,6.3,945,1418,38.50855745721272,57.783211083944586,634,US
38075,Renville,North Dakota,48.71982533,-101.6603912,"Renville, North Dakota, US",413386,2247,12,4,64,2327,2.8,220,1065,16.67930250189538,80.74298711144806,314,US
38077,Richland,North Dakota,46.26440649,-96.94852979,"Richland, North Dakota, US",413386,15069,238,96,577,16177,11.4,2510,5072,32.13005632360471,64.92575524833589,1906,US
38079,Rolette,North Dakota,48.77245354,-99.84097493,"Rolette, North Dakota, US",413386,2607,86,28,293,14176,15.4,2482,1257,65.24710830704522,33.04416403785489,2132,US
38081,Sargent,North Dakota,46.10830372,-97.63217159,"Sargent, North Dakota, US",413386,3645,118,44,131,3898,4.5,738,1266,35.65217391304348,61.15942028985507,436,US
38083,Sheridan,North Dakota,47.57700669,-100.3426391,"Sheridan, North Dakota, US",413386,1262,4,0,18,1315,1.4,104,688,12.807881773399016,84.72906403940887,112,US
38085,Sioux,North Dakota,46.11323337,-101.0440149,"Sioux, North Dakota, US",413386,575,28,8,216,4230,3.8,804,258,67.79089376053963,21.75379426644182,642,US
38087,Slope,North Dakota,46.44737738,-103.4601547,"Slope, North Dakota, US",413386,715,10,0,31,750,0.6,44,380,10.304449648711945,88.99297423887587,32,US
38089,Stark,North Dakota,46.80851182,-102.6576326,"Stark, North Dakota, US",413386,28871,1152,384,1791,31489,18.1,2499,12110,16.6046511627907,80.46511627906978,4549,US
38091,Steele,North Dakota,47.45611548,-97.72728747,"Steele, North Dakota, US",413386,1830,12,4,42,1890,2.8,392,652,36.02941176470589,59.92647058823529,175,US
38093,Stutsman,North Dakota,46.97962541,-98.95637318,"Stutsman, North Dakota, US",413386,19408,494,224,541,20704,9.5,2676,6994,26.870167687518823,70.22793453157948,3334,US
38095,Towner,North Dakota,48.68565745,-99.24564265,"Towner, North Dakota, US",413386,2033,12,4,59,2189,2.2,317,830,27.00170357751277,70.6984667802385,303,US
38097,Traill,North Dakota,47.45367788,-97.16323288,"Traill, North Dakota, US",413386,7620,110,20,298,8036,9.4,1493,2522,36.09767891682785,60.976789168278536,1011,US
38099,Walsh,North Dakota,48.36876964,-97.72574783,"Walsh, North Dakota, US",413386,10035,74,88,1272,10641,8.7,1333,3324,27.869537946895257,69.49613213464353,1800,US
38101,Ward,North Dakota,48.22390169,-101.5436763,"Ward, North Dakota, US",413386,59085,3908,1254,4299,67641,30.6,7293,19974,25.81958507399278,70.71443744246973,9374,US
38103,Wells,North Dakota,47.58614526,-99.65904998,"Wells, North Dakota, US",413386,3730,18,10,45,3834,3.3,442,1893,18.618365627632688,79.73883740522325,439,US
38105,Williams,North Dakota,48.34522353,-103.4793387,"Williams, North Dakota, US",413386,32264,2430,304,3384,37589,10.8,2169,11739,15.131854332356632,81.89619087484303,4616,US
39001,Adams,Ohio,38.84541072,-83.4718964,"Adams, Ohio, US",5335004,26885,164,38,288,27698,48.9,2156,9870,17.752161383285305,81.26801152737752,2249,US
39003,Allen,Ohio,40.77285242,-84.10802343,"Allen, Ohio, US",5335004,85200,13412,732,3420,102351,264.2,14149,33116,29.47339915843853,68.98304378619339,11071,US
39005,Ashland,Ohio,40.84772277,-82.27280781,"Ashland, Ohio, US",5335004,51737,546,278,806,53484,125.6,6541,19407,24.77182351827305,73.49744366597236,4031,US
39007,Ashtabula,Ohio,41.70860332,-80.74830218,"Ashtabula, Ohio, US",5335004,90478,5016,382,4318,97241,144.6,16497,26890,37.36833759938388,60.91014111944186,6238,US
39009,Athens,Ohio,39.33425634,-82.04278644,"Athens, Ohio, US",5335004,59600,1846,2036,1265,65327,128.6,14772,10862,56.68674929966614,41.68233623700065,4840,US
39011,Auglaize,Ohio,40.55998859,-84.2242143,"Auglaize, Ohio, US",5335004,44373,388,318,811,45656,114.5,4651,20798,18.04321682119719,80.68433099274547,4657,US
39013,Belmont,Ohio,40.01625942,-80.9924051,"Belmont, Ohio, US",5335004,62567,4570,294,758,67006,132.3,9138,23560,27.617263056092845,71.20406189555126,5401,US
39015,Brown,Ohio,38.93416837,-83.86788395,"Brown, Ohio, US",5335004,42191,490,108,538,43432,91.5,4380,16480,20.762229806598405,78.11907470610542,3815,US
39017,Butler,Ohio,39.44012838,-84.57388716,"Butler, Ohio, US",5335004,321811,34594,14246,19113,383134,788.2,69613,114392,37.27863251524872,61.2583473012847,37044,US
39019,Carroll,Ohio,40.5789686,-81.09178213,"Carroll, Ohio, US",5335004,26173,240,94,343,26914,73.1,3251,10745,22.87503518153673,75.60512243174782,1864,US
39021,Champaign,Ohio,40.13923427,-83.76875242,"Champaign, Ohio, US",5335004,36792,942,164,659,38885,93.5,5062,14589,25.345483677148007,73.0472661726417,3097,US
39023,Clark,Ohio,39.91592258,-83.78498252,"Clark, Ohio, US",5335004,116475,11858,810,4851,134083,348.0,24076,39032,37.49454930542578,60.78614589173363,13171,US
39025,Clermont,Ohio,39.04847534,-84.15375786,"Clermont, Ohio, US",5335004,196109,3820,2814,4273,206428,436.5,34092,74570,30.858073859522083,67.49637943519188,19127,US
39027,Clinton,Ohio,39.41485808,-83.80852286,"Clinton, Ohio, US",5335004,39725,1026,196,713,41968,102.9,4697,15488,22.88205777756126,75.45184391289521,3529,US
39029,Columbiana,Ohio,40.76932373,-80.78094576,"Columbiana, Ohio, US",5335004,97026,3950,338,1937,101883,202.7,13359,35726,26.793020457280388,71.65262735659847,8370,US
39031,Coshocton,Ohio,40.30096166,-81.91729018,"Coshocton, Ohio, US",5335004,35329,444,92,429,36600,65.4,4125,12325,24.643049166616883,73.63044387358862,2542,US
39033,Crawford,Ohio,40.85065156,-82.91989099,"Crawford, Ohio, US",5335004,40083,570,270,745,41494,109.0,4916,15436,23.764865126172293,74.62051629121144,3764,US
39035,Cuyahoga,Ohio,41.424119,-81.65918339,"Cuyahoga, Ohio, US",5335004,784480,343350,40074,77343,1235072,2800.0,416176,202699,66.51685393258427,32.397110297760804,102290,US
39037,Darke,Ohio,40.13412966,-84.6194517,"Darke, Ohio, US",5335004,49707,414,226,863,51113,88.5,4731,22004,17.435689540797522,81.09383061841233,5161,US
39039,Defiance,Ohio,41.32398837,-84.49076944,"Defiance, Ohio, US",5335004,36291,898,176,3947,38087,94.9,5981,13038,30.860120736804085,67.27207058459315,3887,US
39041,Delaware,Ohio,40.27942393,-83.00457058,"Delaware, Ohio, US",5335004,180307,8648,16022,5860,209177,393.2,57735,66356,45.79598635678591,52.63425081304037,17451,US
39043,Erie,Ohio,41.36796058,-82.62904521,"Erie, Ohio, US",5335004,64363,6546,502,3368,74266,306.4,17493,22160,43.36928226106359,54.93987851741664,7273,US
39045,Fairfield,Ohio,39.75107189,-82.63088163,"Fairfield, Ohio, US",5335004,136700,14220,2818,3741,157574,289.8,31224,50797,37.47884433028052,60.97274069450612,15214,US
39047,Fayette,Ohio,39.56021306,-83.4562016,"Fayette, Ohio, US",5335004,26842,792,288,650,28525,71.4,2975,9473,23.588645734221377,75.11100539169045,2753,US
39049,Franklin,Ohio,39.96995815,-83.01115755,"Franklin, Ohio, US",5335004,879553,298612,74048,76123,1316756,2186.1,409144,211237,64.8840664978266,33.499001707959536,118171,US
39051,Fulton,Ohio,41.60213491,-84.12571393,"Fulton, Ohio, US",5335004,40802,412,166,3720,42126,105.3,6664,15731,29.266578831796224,69.08651734738692,3961,US
39053,Gallia,Ohio,38.82708533,-82.31647569,"Gallia, Ohio, US",5335004,28181,808,204,429,29898,66.3,2990,10645,21.668236828755703,77.14327125153997,2301,US
39055,Geauga,Ohio,41.49952319,-81.17935342,"Geauga, Ohio, US",5335004,90748,1142,530,1537,93649,233.4,21201,34143,37.8447367951304,60.94678781171346,6350,US
39057,Greene,Ohio,39.69116283,-83.89032084,"Greene, Ohio, US",5335004,145464,11958,4828,5003,168937,390.5,34798,52072,39.25634285843213,58.74349920467493,14184,US
39059,Guernsey,Ohio,40.05026529,-81.49248905,"Guernsey, Ohio, US",5335004,37139,756,170,447,38875,76.8,4577,13407,25.10696653867252,73.54360943499726,3004,US
39061,Hamilton,Ohio,39.19673558,-84.54502924,"Hamilton, Ohio, US",5335004,552683,200418,23646,29074,817473,1976.7,246266,177886,57.14769718445498,41.279653956916334,76528,US
39063,Hancock,Ohio,41.00250487,-83.66838948,"Hancock, Ohio, US",5335004,70986,1820,1582,4358,75783,140.7,11757,26310,30.324211395114904,67.85999845245158,6387,US
39065,Hardin,Ohio,40.66015414,-83.65929931,"Hardin, Ohio, US",5335004,30189,368,176,609,31365,68.1,3062,9949,23.114667471880427,75.1037970861327,2582,US
39067,Harrison,Ohio,40.29380509,-81.09068544,"Harrison, Ohio, US",5335004,14404,352,44,181,15040,39.4,1768,5792,23.09601567602874,75.6629653821032,1038,US
39069,Henry,Ohio,41.3339642,-84.06830637,"Henry, Ohio, US",5335004,26190,252,112,2098,27006,67.8,4062,10479,27.51286914115416,70.97670008127879,2575,US
39071,Highland,Ohio,39.1839264,-83.60331456,"Highland, Ohio, US",5335004,41367,686,152,552,43161,78.8,3799,15678,19.30778613539337,79.6808294368774,3427,US
39073,Hocking,Ohio,39.49537927,-82.47991446,"Hocking, Ohio, US",5335004,27402,240,86,322,28264,69.7,3880,9737,28.067129629629623,70.43547453703704,2050,US
39075,Holmes,Ohio,40.56163713,-81.92635677,"Holmes, Ohio, US",5335004,43334,254,48,452,43960,100.3,1994,10796,15.401251255117016,83.38611261296053,2489,US
39077,Huron,Ohio,41.14651175,-82.59867951,"Huron, Ohio, US",5335004,55996,950,188,4021,58266,121.3,7759,18956,28.536226553880105,69.71680764987127,5147,US
39079,Jackson,Ohio,39.01914254,-82.6181856,"Jackson, Ohio, US",5335004,31375,264,96,355,32413,79.0,3311,11309,22.3806948763012,76.44315262944437,3015,US
39081,Jefferson,Ohio,40.38614126,-80.76259514,"Jefferson, Ohio, US",5335004,59734,3528,272,1073,65325,170.7,10018,22828,30.0281757688388,68.42515436724416,5085,US
39083,Knox,Ohio,40.39830217,-82.42027563,"Knox, Ohio, US",5335004,60232,660,322,978,62322,115.9,8589,22340,27.35524555704185,71.15102872794445,4243,US
39085,Lake,Ohio,41.69710807,-81.23676539,"Lake, Ohio, US",5335004,210912,10382,3218,10788,230149,1011.2,55514,73278,42.53653004773617,56.14785187228467,19288,US
39087,Lawrence,Ohio,38.59743452,-82.53466552,"Lawrence, Ohio, US",5335004,56786,1404,230,594,59463,137.7,7489,20306,26.625662175134213,72.19397731716856,5392,US
39089,Licking,Ohio,40.09136236,-82.48185785,"Licking, Ohio, US",5335004,160558,7630,3804,3674,176862,243.9,33055,59514,35.086508863178004,63.17163783037895,15740,US
39091,Logan,Ohio,40.38996525,-83.76784341,"Logan, Ohio, US",5335004,43265,886,282,938,45672,100.0,5055,17964,21.63214652516261,76.87435809654228,3672,US
39093,Lorain,Ohio,41.29553751,-82.15083537,"Lorain, Ohio, US",5335004,266930,29028,3790,32185,309833,613.6,75667,79520,48.061764388295,50.50909252589925,23285,US
39095,Lucas,Ohio,41.62101218,-83.65468618,"Lucas, Ohio, US",5335004,317839,81790,6962,31604,428348,1296.2,115411,81763,57.52630555818625,40.75454957806433,38036,US
39097,Madison,Ohio,39.89381073,-83.40178317,"Madison, Ohio, US",5335004,40248,5054,638,1008,44731,93.2,5698,13835,28.698060941828256,69.68018131453034,4082,US
39099,Mahoning,Ohio,41.01631101,-80.77287029,"Mahoning, Ohio, US",5335004,183621,35264,2022,14772,228683,580.2,57641,59903,48.45165845703814,50.35304204562648,20275,US
39101,Marion,Ohio,40.58610662,-83.15736305,"Marion, Ohio, US",5335004,58859,6582,378,1853,65093,164.7,8269,19023,29.72535768207636,68.38378028614565,8233,US
39103,Medina,Ohio,41.11770589,-81.8998621,"Medina, Ohio, US",5335004,171801,2866,2130,4135,179746,409.0,39800,64598,37.60926057169856,61.04228679423576,14386,US
39105,Meigs,Ohio,39.09224872,-82.0305041,"Meigs, Ohio, US",5335004,22237,280,34,171,22907,55.3,2492,8316,22.755912702036344,75.93827047758197,1387,US
39107,Mercer,Ohio,40.54043046,-84.62912742,"Mercer, Ohio, US",5335004,39732,268,216,814,41172,88.3,4030,19452,16.960565632759565,81.86524136189554,4648,US
39109,Miami,Ohio,40.0543329,-84.22871271,"Miami, Ohio, US",5335004,99958,2852,1662,2001,106987,252.1,15663,41371,27.018215690333264,71.36376181604913,10346,US
39111,Monroe,Ohio,39.72984936,-81.08464734,"Monroe, Ohio, US",5335004,13324,102,14,110,13654,32.1,1605,5463,22.45383324006715,76.42697257974258,1264,US
39113,Montgomery,Ohio,39.75394919,-84.29050975,"Montgomery, Ohio, US",5335004,388082,105810,11652,17328,531687,1159.5,135064,129034,50.30222900877078,48.05646077354239,48826,US
39115,Morgan,Ohio,39.62081738,-81.85308173,"Morgan, Ohio, US",5335004,13411,482,20,145,14508,36.2,1725,5041,25.19351540820797,73.6234847378414,1041,US
39117,Morrow,Ohio,40.5236356,-82.7892599,"Morrow, Ohio, US",5335004,34291,348,100,556,35328,85.8,4048,14077,21.93205829766484,76.2691661700168,2694,US
39119,Muskingum,Ohio,39.96575964,-81.94363275,"Muskingum, Ohio, US",5335004,79521,3568,418,1041,86215,129.5,11971,27867,29.583590757444707,68.86692203138514,8527,US
39121,Noble,Ohio,39.76818851,-81.45937183,"Noble, Ohio, US",5335004,13770,742,28,101,14424,36.8,1170,5135,18.445530506069684,80.95538388775027,1314,US
39123,Ottawa,Ohio,41.53781826,-83.0940185,"Ottawa, Ohio, US",5335004,39298,446,104,2064,40525,162.5,9008,14628,37.52238930311992,60.932228100137465,3427,US
39125,Paulding,Ohio,41.11676341,-84.5801017,"Paulding, Ohio, US",5335004,17984,242,46,909,18672,47.1,2213,7086,23.3759374669906,74.84947713108694,1666,US
39127,Perry,Ohio,39.73508655,-82.23804971,"Perry, Ohio, US",5335004,35156,236,52,316,36134,88.4,4098,12357,24.57571214392804,74.10494752623688,2825,US
39129,Pickaway,Ohio,39.64170392,-83.0243386,"Pickaway, Ohio, US",5335004,54717,3942,328,848,58457,111.1,7304,20593,25.835661985780483,72.84142761133316,8311,US
39131,Pike,Ohio,39.07634001,-83.06769584,"Pike, Ohio, US",5335004,26612,396,68,319,27772,65.2,3110,9157,25.056397035127297,73.77537866580728,2265,US
39133,Portage,Ohio,41.16793482,-81.19735782,"Portage, Ohio, US",5335004,147542,7370,3364,3186,162466,331.2,35661,45990,43.03142195192586,55.49522154648132,11852,US
39135,Preble,Ohio,39.7420247,-84.64787018,"Preble, Ohio, US",5335004,39609,356,198,410,40882,99.7,4493,17022,20.60158650098583,78.05034618735385,3643,US
39137,Putnam,Ohio,41.02094889,-84.1336111,"Putnam, Ohio, US",5335004,33170,238,72,2220,33861,71.5,3195,16412,16.038351488379096,82.38542241855329,4102,US
39139,Richland,Ohio,40.77180308,-82.5379961,"Richland, Ohio, US",5335004,105448,14676,848,2491,121154,251.3,17640,41472,29.41225510629429,69.14881200500209,10710,US
39141,Ross,Ohio,39.33705391,-83.06000914,"Ross, Ohio, US",5335004,69566,6564,422,1060,76666,113.3,10557,22278,31.70365476440734,66.90290999729721,6502,US
39143,Sandusky,Ohio,41.35624126,-83.137872,"Sandusky, Ohio, US",5335004,54496,2102,246,5941,58518,149.2,10596,18896,35.23309170712243,62.83168185143313,4981,US
39145,Scioto,Ohio,38.80270163,-82.98907345,"Scioto, Ohio, US",5335004,71093,2942,270,1049,75314,130.3,9080,22609,28.333385340281463,70.5495054139233,6210,US
39147,Seneca,Ohio,41.12351311,-83.12783209,"Seneca, Ohio, US",5335004,51840,1680,412,2985,55178,103.0,8266,17086,32.02634637737311,66.19914761720264,4950,US
39149,Shelby,Ohio,40.33163494,-84.20258189,"Shelby, Ohio, US",5335004,45648,1236,594,778,48590,121.2,4465,20422,17.67756750336527,80.85359094148389,4504,US
39151,Stark,Ohio,40.81482476,-81.36437305,"Stark, Ohio, US",5335004,326188,28870,3190,8252,370606,652.9,75904,111097,39.9749314036834,58.50936649129183,30691,US
